last_update/Posting,date_created,Msg Id,author_id,author_name,title_name,comments,new posting - real url,archive real url,complete?,Archive Title,Archive Title ID,URL
2008-11-02,2008-11-02,,69,Sybil,An Unexpected Conversation,,,https://www.dwiggie.com//derby/old_2008/sybil3.htm,,,,/derby/old_2008/sybil3.htm
2010-12-30,2010-12-30,,69,Sybil,"Lizzy, Unwrapped",,,https://www.dwiggie.com//derby/sybil7.htm,,,,/derby/sybil7.htm
2009-12-15,2009-12-15,,69,Sybil,Santa's Challenge: A Most Unlikely Courtship,,,https://www.dwiggie.com//derby/old_2009/sybil4.htm,,,,/derby/old_2009/sybil4.htm
2010-04-14,2010-04-14,,69,Sybil,Springtime in Hunsford,,,https://www.dwiggie.com//derby/sybil5.htm,,,,/derby/sybil5.htm
2007-11-25,2007-11-25,,69,Sybil,The King and the Maiden,,,https://www.dwiggie.com//derby/old_2007/sybil2.htm,,,,/derby/old_2007/sybil2.htm
2010-05-17,2010-05-17,,69,Sybil,"Two Different Worlds: A Sense and Sensibility, Mr. Darcy, and Sharks in Space Riding Motorcycles Story, with Time Machines",,,https://www.dwiggie.com//derby/sybil6.htm,,,,/derby/sybil6.htm
1998-03-16,1998-03-16,,NULL,Sydney,Action!,,,https://www.dwiggie.com//derby/olda/syd3.htm,,,,/derby/olda/syd3.htm
2003-07-27,2003-07-27,,NULL,Sylvie,"Sow Potatoes, See What You Shall Reap",,,https://www.dwiggie.com//derby/old_2003/sylvie1e.htm,,,,/derby/old_2003/sylvie1e.htm
2003-09-26,2003-09-26,,NULL,Sylvie,The Fencing Lessons,,,https://www.dwiggie.com//derby/old_2003/sylvie2.htm,,,,/derby/old_2003/sylvie2.htm
2002-06-14,2002-06-14,,995,Tabbi,Avenging Fitzwilliam,,,https://www.dwiggie.com//derby/old_2002/tabbiw12.htm,,,,/derby/old_2002/tabbiw12.htm
2000-07-06,2000-07-06,,995,Tabbi W.,A Harem of Heroes,,,https://www.dwiggie.com//derby/oldf/tabbiw7.htm,,,,/derby/oldf/tabbiw7.htm
2009-11-22,2009-11-22,,320,Tabbi W.,A Lady of Distinction,,,https://www.dwiggie.com//derby/old_2009/tabbiw4.htm,,,,/derby/old_2009/tabbiw4.htm
2000-07-06,2000-07-06,,NULL,Tabbi W.,Chasing Fitzwilliam,,,https://www.dwiggie.com//derby/old_2000/tabbiw.htm,,,,/derby/old_2000/tabbiw.htm
2001-01-20,2001-01-20,,NULL,Tabbi W.,"I Faint, Therefore I Am!",,,https://www.dwiggie.com//derby/oldf/tabbiw11.htm,,,,/derby/oldf/tabbiw11.htm
2002-12-26,2002-12-26,,995,Tabbi W.,Overcoming the Heart,,,https://www.dwiggie.com//derby/old_2002/tabbiw13.htm,,,,/derby/old_2002/tabbiw13.htm
2000-12-18,2000-12-18,,995,Tabbi W.,Pea Diddly Do,,,https://www.dwiggie.com//derby/oldf/tabbiw10.htm,,,,/derby/oldf/tabbiw10.htm
2000-08-03,2000-08-03,,995,Tabbi W.,Redemption,,,https://www.dwiggie.com//derby/oldf/tabbiw6.htm,,,,/derby/oldf/tabbiw6.htm
2000-06-06,2000-06-06,,995,Tabbi W.,The Cabbage Chronicles,,,https://www.dwiggie.com//derby/oldf/tabbiw4.htm,,,,/derby/oldf/tabbiw4.htm
2000-05-25,2000-05-25,,NULL,Tabbi W.,The Invasion of Darcy's Bedroom,,,https://www.dwiggie.com//derby/old_2000/tabbiw3.htm,,,,/derby/old_2000/tabbiw3.htm
2000-10-02,2000-10-02,,NULL,Tabbi W.,The Loony Louts of Longbourn,,,https://www.dwiggie.com//derby/oldf/tabbiw8.htm,,,,/derby/oldf/tabbiw8.htm
2000-10-18,2000-10-18,,NULL,Tabbi W.,The Mischief Was Done That Evening,,,https://www.dwiggie.com//derby/oldf/tabbiw9.htm,,,,/derby/oldf/tabbiw9.htm
2000-09-13,2000-09-13,,NULL,Tabbi W.,To Love In Vain,,,https://www.dwiggie.com//derby/oldf/tabw2.htm,,,,/derby/oldf/tabw2.htm
2002-10-06,2002-10-06,,995,Tabbi W. & Saphrie,"The Title, Indeed",,,https://www.dwiggie.com//derby/old_2002/tabsaph1.htm,,,,/derby/old_2002/tabsaph1.htm
2000-06-04,2000-06-04,,995,Tabbi W. and Colleen V.,Caroline's Dreamland,,,https://www.dwiggie.com//derby/old_2000/coltab5.htm,,,,/derby/old_2000/coltab5.htm
2000-08-15,2000-08-15,,995,TabbiW. & Meghan,The Toilet Bowl Or Pride And Prejudice...In The Toilet,,,https://www.dwiggie.com//derby/old_2000/tabmeg1.htm,,,,/derby/old_2000/tabmeg1.htm
2003-03-30,2003-03-30,,NULL,Tabitha Leigh,Identity,,,https://www.dwiggie.com//derby/old_2003/tablei1b.htm,,,,/derby/old_2003/tablei1b.htm
2004-03-26,2004-03-26,,NULL,Tam,Lovely Wife,,,https://www.dwiggie.com//derby/old_2004/tamsouth.htm,,,,/derby/old_2004/tamsouth.htm
2005-03-21,2005-03-21,,NULL,Tamanna,Pride and Prejudice The Soap...Sort Of,,,https://www.dwiggie.com//derby/old_2005/tamanna.htm,,,,/derby/old_2005/tamanna.htm
2001-12-02,2001-12-02,,NULL,Tamar,A Strange Discovery,,,https://www.dwiggie.com//derby/old_2002/tamar2.htm,,,,/derby/old_2002/tamar2.htm
2001-11-20,2001-11-20,,NULL,Tamar,Early Morning Correspondance,,,https://www.dwiggie.com//derby/old_2002/tamar.htm,,,,/derby/old_2002/tamar.htm
2003-01-21,2003-01-21,,456,Tamara,A Ring In The Chain,,,https://www.dwiggie.com//derby/old_2003/tamz6.htm,,,,/derby/old_2003/tamz6.htm
2007-02-07,2007-02-07,,456,Tamara,A Very Respectable Man,,,https://www.dwiggie.com//derby/old_2007/tamara4.htm,,,,/derby/old_2007/tamara4.htm
2003-11-30,2003-11-30,,456,Tamara,"Bounce, Bounce",,,https://www.dwiggie.com//derby/old_2003/tamz14.htm,,,,/derby/old_2003/tamz14.htm
2002-10-22,2002-10-22,,456,Tamara,Brothers,,,https://www.dwiggie.com//derby/old_2002/tamz4.htm,,,,/derby/old_2002/tamz4.htm
2002-07-08,2002-07-08,,456,Tamara,Celebrations Cause Celebrations,,,https://www.dwiggie.com//derby/old_2002/tamz.htm,,,,/derby/old_2002/tamz.htm
2003-03-01,2003-03-01,,456,Tamara,Dancing in the Coppice Wood,,,https://www.dwiggie.com//derby/old_2003/tamz9.htm,,,,/derby/old_2003/tamz9.htm
2003-03-01,2003-03-01,,456,Tamara,Everything in It's Own Time,,,https://www.dwiggie.com//derby/old_2003/tamz8.htm,,,,/derby/old_2003/tamz8.htm
2003-01-21,2003-01-21,,456,Tamara,From The Mouth Of Babes,,,https://www.dwiggie.com//derby/old_2003/tamz7.htm,,,,/derby/old_2003/tamz7.htm
2003-01-21,2003-01-21,,456,Tamara,Heart Murmur,,,https://www.dwiggie.com//derby/old_2003/tamz5.htm,,,,/derby/old_2003/tamz5.htm
2000-01-01,NULL,,456,Tamara,Her Duty,,,https://www.dwiggie.com//ani/stories/tamara1.htm,,,,/ani/stories/tamara1.htm
2004-10-15,2004-10-15,,456,Tamara,Honeysuckle and Green Apples,,,https://www.dwiggie.com//derby/old_2004/tamz16.htm,,,,/derby/old_2004/tamz16.htm
2003-07-27,2003-07-27,,456,Tamara,In the Waiting Room,,,https://www.dwiggie.com//derby/old_2003/tamz10.htm,,,,/derby/old_2003/tamz10.htm
2003-09-26,2003-09-26,,456,Tamara,Life Goes On,,,https://www.dwiggie.com//derby/old_2003/tamz11.htm,,,,/derby/old_2003/tamz11.htm
2002-08-02,2002-08-02,,456,Tamara,Mending Pens,,,https://www.dwiggie.com//derby/old_2002/tamara2.htm,,,,/derby/old_2002/tamara2.htm
2003-03-16,2003-03-16,,456,Tamara,"Past, Present, Future",,,https://www.dwiggie.com//derby/old_2003/tamara3.htm,,,,/derby/old_2003/tamara3.htm
2003-03-25,2003-03-25,,456,Tamara,Progression,,,https://www.dwiggie.com//ani/stories/tamara2.htm,,,,/ani/stories/tamara2.htm
2003-09-26,2003-09-26,,456,Tamara,Smart Kids!,,,https://www.dwiggie.com//derby/old_2003/tamz12.htm,,,,/derby/old_2003/tamz12.htm
2001-10-28,2001-10-28,,NULL,Tamara,The Dancing Princess,,,https://www.dwiggie.com//derby/old_2002/tamara.htm,,,,/derby/old_2002/tamara.htm
2005-03-21,2005-03-21,,456,Tamara,The Forgotten Child,,,https://www.dwiggie.com//derby/old_2005/tamz18.htm,,,,/derby/old_2005/tamz18.htm
2003-11-30,2003-11-30,,456,Tamara,The Rat Race,,,https://www.dwiggie.com//derby/old_2003/tamz13.htm,,,,/derby/old_2003/tamz13.htm
2002-09-10,2002-09-10,,456,Tamara,Where Are You Staying,,,https://www.dwiggie.com//derby/old_2002/tamz2.htm,,,,/derby/old_2002/tamz2.htm
1998-11-25,1998-11-25,,NULL,Tamry,Pride & Prejudice and The Stars ,,,https://www.dwiggie.com//derby/oldc/tamry2.htm,,,,/derby/oldc/tamry2.htm
1998-11-21,1998-11-21,,NULL,Tamry,"Zorro, AKA Mr. Darcy",,,https://www.dwiggie.com//derby/oldc/tamry1.htm,,,,/derby/oldc/tamry1.htm
2002-04-07,2002-04-07,,124,Tamsin,Janet And Elisabeth,,,https://www.dwiggie.com//derby/old_2002/tamsin10h.htm,,,,/derby/old_2002/tamsin10h.htm
2003-07-27,2003-07-27,,124,Tamsin,Sand And Water,,,https://www.dwiggie.com//derby/old_2003/tamsin13.htm,,,,/derby/old_2003/tamsin13.htm
1999-07-16,1999-07-16,,124,Tamsin,Secret Marriage,,,https://www.dwiggie.com//derby/olde/tamsin3.htm,,,,/derby/olde/tamsin3.htm
1999-09-02,1999-09-02,,124,Tamsin,Separation,,,https://www.dwiggie.com//derby/olde/tamsin9.htm,,,,/derby/olde/tamsin9.htm
2002-10-28,2002-10-28,,124,Tamsin,The Trashed Tot,,,https://www.dwiggie.com//ani/stories/tamsin1.htm,,,,/ani/stories/tamsin1.htm
2001-07-16,2001-07-16,,124,Tamsin,To Dance In The Rain,,,https://www.dwiggie.com//derby/old_2001/tamsin11.htm,,,,/derby/old_2001/tamsin11.htm
2003-04-27,2003-04-27,,NULL,Tan R.,Set Me Free,,,https://www.dwiggie.com//derby/old_2003/tanr.htm,,,,/derby/old_2003/tanr.htm
2015-05-25,2013-06-10,,1983,Tanisha,A Dream Deferred,,,https://www.dwiggie.com//derby/tan13e.htm,,,,/derby/tan13e.htm
2016-09-16,,122529,1983,Tanisha,A Dream Deferred - Chapter 27,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,122529",,,A Dream Deferred,3563,
2016-10-11,,123008,1983,Tanisha,A Dream Deferred - Chapter 28,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,123008",,,A Dream Deferred,3563,
2017-05-27,,125580,1983,Tanisha,A Dream Deferred - Chapter 29,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,125580",,,A Dream Deferred,3563,
2018-04-17,,127506,1983,Tanisha,A Dream Deferred - Chapter 30,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,127506",,,A Dream Deferred,3563,
2018-11-20,,128128,1983,Tanisha,A Dream Deferred - Chapter 31 [more to come],AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,128128",,n,A Dream Deferred,3563,
1999-12-22,1999-12-22,,NULL,Tanisha,A Very Merry Christmas,,,https://www.dwiggie.com//derby/olde/tan8.htm,,,,/derby/olde/tan8.htm
1999-05-29,1999-05-29,,NULL,Tanisha,All Because Of You,,,https://www.dwiggie.com//derby/oldd/tan1.htm,,,,/derby/oldd/tan1.htm
2001-03-10,2001-03-10,,NULL,Tanisha,At Last,,,https://www.dwiggie.com//derby/oldf/tan12.htm,,,,/derby/oldf/tan12.htm
1999-08-17,1999-08-17,,NULL,Tanisha,Darcy's Diary,,,https://www.dwiggie.com//derby/olde/tan5.htm,,,,/derby/olde/tan5.htm
1999-09-04,1999-09-04,,NULL,Tanisha,Destiny's Child,,,https://www.dwiggie.com//derby/olde/tan3.htm,,,,/derby/olde/tan3.htm
2000-09-24,2000-09-24,,NULL,Tanisha,Every Undisciplined Heart,,,https://www.dwiggie.com//derby/oldf/tan9.htm,,,,/derby/oldf/tan9.htm
2013-02-12,2007-04-26,,1983,Tanisha,Forbidden Destiny,,,https://www.dwiggie.com//derby/tan6q.htm,,,,/derby/tan6q.htm
2000-08-13,2000-08-13,,NULL,Tanisha,Friends & Lovers,,,https://www.dwiggie.com//derby/oldf/tan7.htm,,,,/derby/oldf/tan7.htm
2000-07-09,2000-07-09,,NULL,Tanisha,My Favorite Mistake,,,https://www.dwiggie.com//derby/old_2000/tan4e.htm,,,,/derby/old_2000/tan4e.htm
1999-12-28,1999-12-28,,NULL,Tanisha,Once Upon a Dream,,,https://www.dwiggie.com//derby/olde/tan2.htm,,,,/derby/olde/tan2.htm
2001-01-14,2001-01-14,,NULL,Tanisha,The Meeting,,,https://www.dwiggie.com//derby/oldf/tan11.htm,,,,/derby/oldf/tan11.htm
2000-12-04,2000-12-04,,NULL,Tanisha,When We Two Parted,,,https://www.dwiggie.com//derby/oldf/tan10.htm,,,,/derby/oldf/tan10.htm
2001-05-26,2001-05-26,,6,Tanisha and Amy I.,Crazy,,,https://www.dwiggie.com//derby/old_2001/tanam1.htm,,,,/derby/old_2001/tanam1.htm
2007-02-07,2007-02-07,,NULL,Tanya,Caroline's Comeuppance,,,https://www.dwiggie.com//derby/old_2006/tanya5.htm,,,,/derby/old_2006/tanya5.htm
2012-05-19,2012-02-23,,NULL,Tanya,In Defense of a Most Beloved Sister,,,https://www.dwiggie.com//derby/tanya7.htm,,,,/derby/tanya7.htm
2002-05-26,2002-05-26,,NULL,Tanya,"Lavender's Blue, Rosemary's Green",,,https://www.dwiggie.com//derby/old_2002/tanyas.htm,,,,/derby/old_2002/tanyas.htm
2005-09-25,2005-09-25,,NULL,Tanya,Pets And Perceptions,,,https://www.dwiggie.com//derby/old_2005/tanya.htm,,,,/derby/old_2005/tanya.htm
2006-01-29,2006-01-29,,NULL,Tanya,The World According To Jane Bennet,,,https://www.dwiggie.com//derby/old_2005/tanya6.htm,,,,/derby/old_2005/tanya6.htm
2004-06-17,2004-06-17,,NULL,Tanya,The World According To Miss Bingley,,,https://www.dwiggie.com//derby/old_2004/tanya3.htm,,,,/derby/old_2004/tanya3.htm
2003-09-26,2003-09-26,,NULL,Tanya,The World According to Mrs. Bennet,,,https://www.dwiggie.com//derby/old_2003/tanya2.htm,,,,/derby/old_2003/tanya2.htm
2007-02-07,2007-02-07,,NULL,Tasha,Behind the known Scenes,,,https://www.dwiggie.com//derby/old_2007/tasha8.htm,,,,/derby/old_2007/tasha8.htm
2014-03-04,2014-03-04,,NULL,Tasha S,Changed Perspective,,,https://www.dwiggie.com//derby/tashas2.htm,,,,/derby/tashas2.htm
2016-04-05,,120837,0,Tasha S,Changed Perspective : chapter 3,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,120837",,,NULL,NULL,
2016-04-10,,120889,0,Tasha S,Changed Perspective : Chapter 4,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,120889",,,NULL,NULL,
2016-04-23,,121032,0,Tasha S,Changed Perspective : Chapter 5,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,121032",,,NULL,NULL,
2016-04-30,,121144,0,Tasha S,Changed Perspective : Chapter 6,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,121144",,,NULL,NULL,
2016-06-22,,121653,0,Tasha S,Changed Perspective : Chapter 7,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,121653",,,NULL,NULL,
2016-06-25,,121671,0,Tasha S,Changed Perspective : Chapter 8,AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,121671",,,NULL,NULL,
2016-07-02,,121709,0,Tasha S,Changed Perspective : Chapter 9 (Last Chapter),AppendArchive,"https://www.dwiggie.com/phorum/read.php?5,121709",,Y,NULL,NULL,
2007-10-20,2007-10-20,,NULL,Tasha S,Fran Price has some fun,,,https://www.dwiggie.com//derby/old_2007/tasha9.htm,,,,/derby/old_2007/tasha9.htm
2009-09-03,2009-09-03,,NULL,Tasha S,Georgiana's Tale,,,https://www.dwiggie.com//derby/old_2009/tasha10.htm,,,,/derby/old_2009/tasha10.htm
2003-06-07,2003-06-07,,NULL,Tasha S,In the Eye of the Beholder,,,https://www.dwiggie.com//derby/old_2003/tasha6.htm,,,,/derby/old_2003/tasha6.htm
2007-02-07,2007-02-07,,419,Tasha S,Lady C and Mr B,,,https://www.dwiggie.com//derby/old_2006/tashas.htm,,,,/derby/old_2006/tashas.htm
2008-11-01,2008-06-02,,419,Tasha S,New Beginnings,,,https://www.dwiggie.com//derby/old_2008/tashab.htm,,,,/derby/old_2008/tashab.htm
2003-06-07,2003-06-07,,NULL,Tasha S,Suitors And Other Strangers,,,https://www.dwiggie.com//derby/old_2003/tasha7.htm,,,,/derby/old_2003/tasha7.htm
2004-03-25,2004-03-25,,NULL,Tasha S,The Earl's Daughters,,,https://www.dwiggie.com//derby/old_2004/tashasam2.htm,,,,/derby/old_2004/tashasam2.htm
2002-12-26,2002-12-26,,NULL,Tasha S,The Princess of the Playground,,,https://www.dwiggie.com//derby/old_2002/tasha5.htm,,,,/derby/old_2002/tasha5.htm
2002-10-22,2002-10-22,,NULL,Tasha S,When You Are Awake,,,https://www.dwiggie.com//derby/old_2002/tasha2.htm,,,,/derby/old_2002/tasha2.htm
1998-11-19,1998-11-19,,NULL,Tay and Nadia,British Letter Correspondence,,,https://www.dwiggie.com//derby/oldc/tay1.htm,,,,/derby/oldc/tay1.htm
2001-12-21,2001-12-21,,NULL,Taz,How to Live with a Millionnaire,,,https://www.dwiggie.com//derby/old_2002/taz2b.htm,,,,/derby/old_2002/taz2b.htm
2001-12-21,2001-12-21,,NULL,Taz,The Love For A Father,,,https://www.dwiggie.com//derby/old_2002/taz3b.htm,,,,/derby/old_2002/taz3b.htm
2001-10-03,2001-10-03,,NULL,Taz,The Trip to Brighton,,,https://www.dwiggie.com//derby/old_2002/taz1c.htm,,,,/derby/old_2002/taz1c.htm
2000-09-13,2000-09-13,,NULL,Teanna,A Good Education Will Get You Anywhere,,,https://www.dwiggie.com//derby/oldf/teanna2.htm,,,,/derby/oldf/teanna2.htm
2000-01-01,NULL,,NULL,Teanna,Burning Earth,,,https://www.dwiggie.com//ani/stories/teanna1.htm,,,,/ani/stories/teanna1.htm
2000-11-14,2000-11-14,,NULL,Teanna,DWG Hospital,,,https://www.dwiggie.com//derby/oldf/tean5.htm,,,,/derby/oldf/tean5.htm
2000-09-28,2000-09-28,,NULL,Teanna,Gretna Green,,,https://www.dwiggie.com//derby/oldf/tean2.htm,,,,/derby/oldf/tean2.htm
2000-10-15,2000-10-15,,NULL,Teanna,"It's Friday the Thirteenth, Charles Bingley!",,,https://www.dwiggie.com//derby/oldf/tean3.htm,,,,/derby/oldf/tean3.htm
2000-09-04,2000-09-04,,NULL,Teanna,Lords And Redheads,,,https://www.dwiggie.com//derby/oldf/tean.htm,,,,/derby/oldf/tean.htm
2001-11-27,2001-11-27,,NULL,Teanna,Ruffle At Raffles,,,https://www.dwiggie.com//derby/old_2001/tean4b.htm,,,,/derby/old_2001/tean4b.htm
2001-01-28,2001-01-28,,NULL,Teanna,The Courtship of Miles Collins,,,https://www.dwiggie.com//derby/oldf/tean7.htm,,,,/derby/oldf/tean7.htm
2001-04-06,2001-04-06,,NULL,Teanna,The Family at Matlock,,,https://www.dwiggie.com//derby/old_2001/tean8.htm,,,,/derby/old_2001/tean8.htm
2001-01-03,2001-01-03,,NULL,Teanna,Will Darcy and The Twelve Days of Christmas,,,https://www.dwiggie.com//derby/oldf/tean6.htm,,,,/derby/oldf/tean6.htm
2008-01-06,2008-01-06,,8,Teg,'Twas the Night Before Christmas Assembly in Meryton,,,https://www.dwiggie.com//derby/old_2008/teg28.htm,,,,/derby/old_2008/teg28.htm
2000-04-08,2000-04-08,,8,Teg,A New Chapter Begins,,,https://www.dwiggie.com//derby/olde/teg9.htm,,,,/derby/olde/teg9.htm
2007-02-07,2007-02-07,,8,Teg,A New Leaf,,,https://www.dwiggie.com//derby/old_2007/teg18d.htm,,,,/derby/old_2007/teg18d.htm
2005-09-25,2005-09-25,,8,Teg,A Passion of Peculiar Uneasiness,,,https://www.dwiggie.com//derby/old_2005/teg21g.htm,,,,/derby/old_2005/teg21g.htm
2001-01-14,2001-01-14,,8,Teg,A Rose By Any Other Thorn,,,https://www.dwiggie.com//derby/oldf/teg14.htm,,,,/derby/oldf/teg14.htm
1999-05-13,1999-05-13,,8,Teg,A Tarnished Image,,,https://www.dwiggie.com//derby/oldd/teg4.htm,,,,/derby/oldd/teg4.htm
2000-09-13,2000-09-13,,8,Teg,Adieu,,,https://www.dwiggie.com//derby/oldf/teg10.htm,,,,/derby/oldf/teg10.htm
1999-01-29,1999-01-29,,8,Teg,After Great Deliberation,,,https://www.dwiggie.com//derby/oldc/teg2.htm,,,,/derby/oldc/teg2.htm
2005-10-03,2005-10-03,,8,Teg,Aged and Arthritic,,,https://www.dwiggie.com//derby/old_2005/teg22.htm,,,,/derby/old_2005/teg22.htm
2011-09-06,2010-02-04,,8,Teg,Bitter Mournings,,,https://www.dwiggie.com//derby/teg29b.htm,,,,/derby/teg29b.htm
2007-10-20,2007-10-20,,8,Teg,Completely Inappropriate,,,https://www.dwiggie.com//derby/old_2007/teg27c.htm,,,,/derby/old_2007/teg27c.htm
1999-01-31,1999-01-31,,8,Teg,Confessions of a Man Rejected,,,https://www.dwiggie.com//derby/oldc/teg3.htm,,,,/derby/oldc/teg3.htm
1999-05-19,1999-05-19,,8,Teg,Dare We Hope,,,https://www.dwiggie.com//derby/oldd/teg6.htm,,,,/derby/oldd/teg6.htm
2009-11-15,2009-11-15,,8,Teg,Eau de Boue (Boo!),,,https://www.dwiggie.com//derby/hallow2009/teghall09.htm,,,,/derby/hallow2009/teghall09.htm
2007-02-07,2007-02-07,,8,Teg,Fragments,,,https://www.dwiggie.com//derby/old_2006/teg25f.htm,,,,/derby/old_2006/teg25f.htm
2000-05-09,2000-05-09,,8,Teg,God Has Been Very Good To Us,,,https://www.dwiggie.com//derby/oldf/teg11.htm,,,,/derby/oldf/teg11.htm
2002-05-19,2002-05-19,,8,Teg,Handsome Men Are Habit Forming,,,https://www.dwiggie.com//derby/old_2002/teg16f.htm,,,,/derby/old_2002/teg16f.htm
1999-03-22,1999-03-22,,8,Teg,Leaving the Past Behind,,,https://www.dwiggie.com//derby/oldd/teg5.htm,,,,/derby/oldd/teg5.htm
2000-11-06,2000-11-06,,8,Teg,Letting Go,,,https://www.dwiggie.com//derby/oldf/teg12.htm,,,,/derby/oldf/teg12.htm
2000-04-27,2000-04-27,,8,Teg,Mary's Mindful Musings,,,https://www.dwiggie.com//derby/olde/teg10.htm,,,,/derby/olde/teg10.htm
2006-01-29,2006-01-29,,8,Teg,Miss Eugenia Watkins,,,https://www.dwiggie.com//derby/old_2005/teg24.htm,,,,/derby/old_2005/teg24.htm
1999-09-12,1999-09-12,,8,Teg,Parallels,,,https://www.dwiggie.com//derby/olde/teg7.htm,,,,/derby/olde/teg7.htm
2007-02-07,2007-02-07,,8,Teg,Pickled not Prejudiced,,,https://www.dwiggie.com//derby/old_2007/teg26.htm,,,,/derby/old_2007/teg26.htm
1998-12-28,1998-12-28,,8,Teg,Reflections,,,https://www.dwiggie.com//derby/oldc/teg1.htm,,,,/derby/oldc/teg1.htm
2000-12-04,2000-12-04,,8,Teg,Seizing the Opportunity,,,https://www.dwiggie.com//derby/oldf/teg13.htm,,,,/derby/oldf/teg13.htm
2003-08-13,2003-08-13,,8,Teg,Something In The Soup,,,https://www.dwiggie.com//derby/old_2003/teg20c.htm,,,,/derby/old_2003/teg20c.htm
1999-11-22,1999-11-22,,8,Teg,"The Trellis Awaits, My Love",,,https://www.dwiggie.com//derby/olde/teg8.htm,,,,/derby/olde/teg8.htm
2000-07-18,2000-07-18,,8,Teg,This 'n That,,,https://www.dwiggie.com//derby/old_2000/teg-this.htm,,,,/derby/old_2000/teg-this.htm
2006-01-29,2006-01-29,,8,Teg,"To Love, Honour and..",,,https://www.dwiggie.com//derby/old_2005/teg23b.htm,,,,/derby/old_2005/teg23b.htm
2002-12-26,2002-12-26,,8,Teg,To Rejoice in His Success,,,https://www.dwiggie.com//derby/old_2002/teg19b.htm,,,,/derby/old_2002/teg19b.htm
2001-12-26,2001-12-26,,8,Teg,Vermin and Vulnerability,,,https://www.dwiggie.com//derby/old_2001/teg17.htm,,,,/derby/old_2001/teg17.htm
2001-02-05,2001-02-05,,8,Teg,What Will Become Of Us?,,,https://www.dwiggie.com//derby/oldf/teg15.htm,,,,/derby/oldf/teg15.htm
2002-02-12,2002-02-12,,71,Teg and Lise,Between The Lines,,,https://www.dwiggie.com//derby/old_2002/teglise1.htm,,,,/derby/old_2002/teglise1.htm
2000-01-15,2000-01-15,,NULL,Teg and Marks,Sachertorte Bake-off,,,https://www.dwiggie.com//derby/olde/tegmar.htm,,,,/derby/olde/tegmar.htm
2015-05-25,2014-06-22,,202,TeresaC,Seriously Displeased,,,https://www.dwiggie.com//derby/teresac.htm,,,,/derby/teresac.htm
2008-11-18,2008-11-18,,429,Terry,Life Is Weird,,,https://www.dwiggie.com//derby/old_2008/terry2.htm,,,,/derby/old_2008/terry2.htm
2008-11-02,2008-11-02,,429,Terry,Now and Forever,,,https://www.dwiggie.com//derby/old_2008/terry.htm,,,,/derby/old_2008/terry.htm
